Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
WTSQ.SFF1CS,2007.12,377.855,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2008.03,382.396,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2008.06,365.173,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2008.09,383.282,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2008.12,401.822,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2009.03,340.227,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2009.06,387.979,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2009.09,332.28,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2009.12,340.283,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2010.03,374.732,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2010.06,378.387,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2010.09,399.044,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2010.12,365.3,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2011.03,400.94,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2011.06,395.094,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2011.09,382.709,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2011.12,368.559,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2012.03,395.277,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2012.06,378.946,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2012.09,372.743,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2012.12,366.175,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2013.03,355.869,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2013.06,350.61,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2013.09,360.149,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2013.12,379.009,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2014.03,363.279,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2014.06,378.482,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2014.09,374.542,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2014.12,408.96,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2015.03,372.277,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2015.06,383.256,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2015.09,377.163,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2015.12,379.19,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2016.03,395.706,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2016.06,391.384,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2016.09,415.92,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2016.12,409.718,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2017.03,409.147,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2017.06,435.196,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2017.09,433.981,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2017.12,446.739,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2018.03,459.925,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2018.06,447.258,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2018.09,476.001,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CS,2018.12,507.953,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Seasonally adjusted,
WTSQ.SFF1CT,1995.03,314.034,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1995.06,293.364,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1995.09,280.418,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1995.12,282.088,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1996.03,281.14,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1996.06,274.849,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1996.09,273.425,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1996.12,271.264,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1997.03,269.736,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1997.06,270.981,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1997.09,271.254,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1997.12,273.28,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1998.03,276.65,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1998.06,280.425,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1998.09,285.193,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1998.12,288.038,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1999.03,290.685,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1999.06,300.632,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1999.09,310.41,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,1999.12,318.69,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2000.03,327.179,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2000.06,329.522,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2000.09,334.146,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2000.12,341.9,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2001.03,357.96,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2001.06,371.459,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2001.09,375.349,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2001.12,370.341,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2002.03,375.053,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2002.06,387.561,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2002.09,392.496,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2002.12,383.997,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2003.03,379.689,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2003.06,409.34,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2003.09,460.906,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2003.12,502.992,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2004.03,502.942,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2004.06,470.259,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2004.09,460.496,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2004.12,484.715,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2005.03,488.14,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2005.06,478.098,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2005.09,469.788,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2005.12,427.577,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2006.03,380.944,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2006.06,361.946,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2006.09,346.429,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2006.12,341.6,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2007.03,358.13,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2007.06,362.263,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2007.09,361.71,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2007.12,374.928,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2008.03,377.859,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2008.06,371.928,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2008.09,385.522,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2008.12,388.386,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2009.03,370.472,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2009.06,349.73,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2009.09,338.406,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2009.12,343.693,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2010.03,367.02,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2010.06,387.139,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2010.09,384.712,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2010.12,382.53,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2011.03,390.233,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2011.06,397.309,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2011.09,379.929,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2011.12,377.851,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2012.03,385.211,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2012.06,383.621,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2012.09,372.22,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2012.12,365.282,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.03,355.798,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.06,351.728,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.09,362.971,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2013.12,370.974,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.03,371.767,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.06,372.255,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.09,380.058,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2014.12,379.692,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.03,379.494,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.06,378.551,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.09,378.489,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2015.12,382.252,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
WTSQ.SFF1CT,2016.03,389.463,,R,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Commission-based wholesaling,Sales (operating income),Current prices,Trend,
